episode_id,scenario_type,priority_hint,policy,sample_idx,chosen_vendor_id,chosen_vendor_name,is_doordash_choice,total_cost,eta_min,rating,reliability_score,cancel_rate_pct,on_time_rate_pct,delivery_fee_usd,service_fee_pct,weights_json
episode_015,near_tie,value,random_equation,32,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.08451858212733873, 0.05233389016365991, 0.15855450799682103, 0.4309956319842891, 0.27359738772789116]"
episode_015,near_tie,value,random_equation,33,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.15549882877384114, 0.02514623905456303, 0.41504206076994193, 0.32375378846209985, 0.08055908293955413]"
episode_015,near_tie,value,random_equation,34,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.08681211048050864, 0.12364337235641064, 0.1906493046947292, 0.08963517131237742, 0.509260041155974]"
episode_015,near_tie,value,random_equation,35,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.09238220778806387, 0.031622119564271745, 0.4094037228322055, 0.31678455942480876, 0.1498073903906501]"
episode_015,near_tie,value,random_equation,36,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.2677991806700781, 0.3708387221939202, 0.011209077235697229, 0.021018513529754975, 0.3291345063705496]"
episode_015,near_tie,value,random_equation,37,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.48531581622152803, 0.2635930569866913, 0.008456390328572613, 0.12012891798617997, 0.12250581847702807]"
episode_015,near_tie,value,random_equation,38,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.09544974284236979, 0.5912230282623333, 0.26033752999080034, 0.0382170155468545, 0.014772683357642057]"
episode_015,near_tie,value,random_equation,39,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.3011115723868063, 0.144291761058241, 0.055507975751975504, 0.3614136482749309, 0.1376750425280463]"
episode_015,near_tie,value,random_equation,40,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.023380057489451444, 0.2259492463722887, 0.03691696379647528, 0.37853464031791145, 0.3352190920238731]"
episode_015,near_tie,value,random_equation,41,ep015_vendor_001,DashRunner001,False,30.81,31,4.79,92.12,3.46,93.88,3.52,7.84,"[0.06385125274606725, 0.03997883510238308, 0.5806727653396708, 0.05734261724813519, 0.2581545295637436]"
episode_015,near_tie,value,random_equation,42,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.5720226632330896, 0.11102968816701747, 0.0033340168837541163, 0.27161762121554534, 0.041996010500593546]"
episode_015,near_tie,value,random_equation,43,ep015_vendor_082,SwiftMeals082,False,27.6,29,4.83,86.13,6.94,88.95,2.49,7.6,"[0.3769181763833816, 0.02468645895629427, 0.2436084494732381, 0.34607138127636977, 0.008715533910716338]"
episode_015,near_tie,value,random_equation,44,ep015_vendor_001,DashRunner001,False,30.81,31,4.79,92.12,3.46,93.88,3.52,7.84,"[0.23959549056687562, 0.1210959522843213, 0.6081992590637499, 0.026099077013092168, 0.005010221071960828]"
episode_015,near_tie,value,random_equation,45,ep015_vendor_018,NoshLane018,False,27.36,27,4.62,80.88,7.2,81.78,1.96,5.98,"[0.8887528454886345, 0.0023365345462352874, 0.006148557244386963, 0.08344804857251352, 0.01931401414822953]"
episode_015,near_tie,value,random_equation,46,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.04913717086789442, 0.17990797523131502, 0.12369514747160205, 0.464217145656428, 0.18304256077276046]"
episode_015,near_tie,value,random_equation,47,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.40175694715592325, 0.08993060380901581, 0.26581514120596744, 0.13676543485093912, 0.1057318729781544]"
episode_015,near_tie,value,random_equation,48,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.4579706547504905, 0.14221822148426214, 0.3462799930768644, 0.005587537026671481, 0.04794359366171132]"
episode_015,near_tie,value,random_equation,49,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.25780330104644855, 0.08663953808281617, 0.32095539497135894, 0.03906301421004766, 0.2955387516893285]"
episode_015,near_tie,value,random_equation,50,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.38263595540485135, 0.3187071580873353, 0.03675761806516058, 0.20962937519075808, 0.05226989325189472]"
episode_015,near_tie,value,random_equation,51,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.06344982703986661, 0.2606651345489849, 0.01771357242644025, 0.28893297281766706, 0.36923849316704116]"
episode_015,near_tie,value,random_equation,52,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.266508261075248, 0.2575850147143394, 0.03614194788337194, 0.4291426394251438, 0.010622136901896966]"
episode_015,near_tie,value,random_equation,53,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.007305088487051865, 0.14130570913032342, 0.0531373183591095, 0.7450390195505703, 0.05321286447294495]"
episode_015,near_tie,value,random_equation,54,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.24572794883152227, 0.4906910838728944, 0.04383273273726509, 0.04520127035667953, 0.17454696420163876]"
episode_015,near_tie,value,random_equation,55,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.0456939060958637, 0.014776114136604025, 0.34780920406841903, 0.46011025779845754, 0.13161051790065578]"
episode_015,near_tie,value,random_equation,56,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.1875340845945798, 0.2399779404406976, 0.22076218609822015, 0.19423751085503113, 0.15748827801147117]"
episode_015,near_tie,value,random_equation,57,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.3020079066138933, 0.11891541867146925, 0.024611753465905644, 0.5003593534190061, 0.0541055678297256]"
episode_015,near_tie,value,random_equation,58,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.12780177273269178, 0.06063305384768461, 0.17806228096077342, 0.18916976940976002, 0.44433312304909006]"
episode_015,near_tie,value,random_equation,59,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.2206386364818396, 0.09629432265514885, 0.2762035767217296, 0.1160134884533865, 0.2908499756878955]"
episode_015,near_tie,value,random_equation,60,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.29537544896217555, 0.14836544645374813, 0.020548459515024983, 0.19234479722021544, 0.3433658478488359]"
episode_015,near_tie,value,random_equation,61,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.346903926063775, 0.014568304206471332, 0.2875856751282622, 0.04130013178319885, 0.30964196281829254]"
episode_015,near_tie,value,random_equation,62,ep015_vendor_018,NoshLane018,False,27.36,27,4.62,80.88,7.2,81.78,1.96,5.98,"[0.5677866131155643, 0.15172396022270504, 0.02333272479761558, 0.06828383941490711, 0.1888728624492079]"
episode_015,near_tie,value,random_equation,63,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.1209928893394499, 0.13709913163015672, 0.42429736990223044, 0.24104721298814488, 0.07656339614001802]"
episode_015,near_tie,value,random_equation,64,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.3913017006668436, 0.3204313378088779, 0.01684884394672827, 0.2143384242496135, 0.05707969332793688]"
episode_015,near_tie,value,random_equation,65,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.028938373519830456, 0.14032079198294617, 0.11864821462683812, 0.1612820207374653, 0.5508105991329199]"
episode_015,near_tie,value,random_equation,66,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.1839927058683085, 0.41593656028485126, 0.293726459954954, 0.03078141683357266, 0.07556285705831359]"
episode_015,near_tie,value,random_equation,67,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.3193913246582774, 0.33653268057684926, 0.054375451623550945, 0.16667315223459, 0.12302739090673241]"
episode_015,near_tie,value,random_equation,68,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.21590763480808592, 0.22757679036632272, 0.3294419061654036, 0.1979008775338639, 0.029172791126323816]"
episode_015,near_tie,value,random_equation,69,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.03786506845642558, 0.15400992700535138, 0.2595153402782501, 0.3727949590689001, 0.17581470519107287]"
episode_015,near_tie,value,random_equation,70,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.19335532558688054, 0.33577045745733325, 0.03519990685347812, 0.3766859174302692, 0.05898839267203889]"
episode_015,near_tie,value,random_equation,71,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.099326531639911, 0.6252254556046792, 0.05269701895937385, 0.20984495967171923, 0.012906034124316568]"
episode_015,near_tie,value,random_equation,72,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.2920231244260099, 0.0551786362810648, 0.17633860805757912, 0.12309367430447754, 0.35336595693086864]"
episode_015,near_tie,value,random_equation,73,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.018515804405114127, 0.0595755026738078, 0.46404290001856857, 0.09537070702077717, 0.36249508588173235]"
episode_015,near_tie,value,random_equation,74,ep015_vendor_048,PrimeDrop048,False,30.13,26,4.85,89.53,7.01,95.07,2.92,8.57,"[0.021314218526986083, 0.10783767410087565, 0.3898567457937746, 0.3861994560129149, 0.09479190556544877]"
episode_015,near_tie,value,random_equation,75,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.18727791989614903, 0.54309875564542, 0.2052223764521938, 0.060594137340358345, 0.003806810665878897]"
episode_015,near_tie,value,random_equation,76,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.2643597263337051, 0.19128700872487253, 0.0014878122360748281, 0.25021901506585265, 0.29264643763949494]"
episode_015,near_tie,value,random_equation,77,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.2516500564829761, 0.4125395533683553, 0.32400527002854923, 0.0019200977611139249, 0.009885022359005525]"
episode_015,near_tie,value,random_equation,78,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.3525130232846257, 0.1347930596582913, 0.022603928717159594, 0.07009112003866193, 0.41999886830126154]"
episode_015,near_tie,value,random_equation,79,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.09282016714544969, 0.38364303750832685, 0.3994181478318844, 0.009793114091242212, 0.11432553342309694]"
episode_015,near_tie,value,random_equation,80,ep015_vendor_001,DashRunner001,False,30.81,31,4.79,92.12,3.46,93.88,3.52,7.84,"[0.1249388142481221, 0.03176842629423025, 0.787777015182854, 0.019136091660987797, 0.03637965261380579]"
episode_015,near_tie,value,random_equation,81,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.23237218532809037, 0.5229867708731651, 0.08609851342236437, 0.0161970035965189, 0.14234552677986118]"
episode_015,near_tie,value,random_equation,82,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.10022048487523046, 0.5290297977473125, 0.0274718210795318, 0.21131312390684645, 0.13196477239107876]"
episode_015,near_tie,value,random_equation,83,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.1953802242575489, 0.12312318036885699, 0.10079255304964722, 0.10067910933922869, 0.48002493298471816]"
episode_015,near_tie,value,random_equation,84,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.5225550627742379, 0.061759667004810816, 0.03699652742935238, 0.17071900962734118, 0.20796973316425763]"
episode_015,near_tie,value,random_equation,85,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.003987582551610542, 0.25778739023814295, 0.4197417443723903, 0.04972136261825064, 0.2687619202196055]"
episode_015,near_tie,value,random_equation,86,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.042669856599639726, 0.3133863603386396, 0.12412440001070364, 0.27705821143511195, 0.24276117161590507]"
episode_015,near_tie,value,random_equation,87,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.003485785475587081, 0.3557514699425005, 0.2914786198421045, 0.19311339093343124, 0.1561707338063766]"
episode_015,near_tie,value,random_equation,88,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.2734621214723464, 0.03317297972008138, 0.14892126943246803, 0.11153924455640797, 0.43290438481869625]"
episode_015,near_tie,value,random_equation,89,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.20742133511789485, 0.11835332582256179, 0.5146129160444589, 0.03439463095258736, 0.12521779206249697]"
episode_015,near_tie,value,random_equation,90,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.15721474547457567, 0.7219248301693506, 0.03409961753523018, 0.02052956144933287, 0.06623124537151062]"
episode_015,near_tie,value,random_equation,91,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.3451048471552527, 0.05060697753929573, 0.2666956176277093, 0.2310979328957738, 0.10649462478196836]"
episode_015,near_tie,value,random_equation,92,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.12724951446965357, 0.2600443462403422, 0.44930117441035594, 0.03974278151288393, 0.12366218336676431]"
episode_015,near_tie,value,random_equation,93,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.014730811179865612, 0.17930997589075123, 0.004950499719671284, 0.16775548565872003, 0.6332532275509919]"
episode_015,near_tie,value,random_equation,94,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.28596105603406313, 0.34511374070214523, 0.026352357915546663, 0.3091366116526134, 0.033436233695631444]"
episode_015,near_tie,value,random_equation,95,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.2954300111912081, 0.09449789594615401, 0.09815606150729748, 0.029072633763895756, 0.4828433975914445]"
episode_015,near_tie,value,random_equation,96,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.30389651145677227, 0.12376617612188648, 0.06215707323455455, 0.0793649494044886, 0.43081528978229805]"
episode_015,near_tie,value,random_equation,97,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.11511982194541916, 0.1344948648918088, 0.2487604530935495, 0.4220780982091326, 0.07954676186009006]"
episode_015,near_tie,value,random_equation,98,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.2061798432632225, 0.15235718882573698, 0.3442810613769405, 0.21230394650216516, 0.08487796003193486]"
episode_015,near_tie,value,random_equation,99,ep015_vendor_071,FeastExpress071,False,28.09,24,4.89,85.34,7.5,87.99,1.56,11.97,"[0.4823828946649712, 0.20871140117892037, 0.11906947934136222, 0.16422032992021351, 0.025615894894532653]"
episode_016,competitive,balanced,price_first,,ep016_vendor_000,DoorDash,True,46.5,36,4.89,91.8,6.33,97.6,2.18,5.65,
episode_016,competitive,balanced,eta_first,,ep016_vendor_002,CityCart002,False,49.71,24,4.4,84.49,7.67,91.2,5.15,3.52,
episode_016,competitive,balanced,rating_first,,ep016_vendor_052,BlinkFleet052,False,51.24,32,4.9,87.88,6.02,89.82,3.94,10.22,
episode_016,competitive,balanced,reliability_first,,ep016_vendor_000,DoorDash,True,46.5,36,4.89,91.8,6.33,97.6,2.18,5.65,
episode_016,competitive,balanced,balanced_equation,,ep016_vendor_000,DoorDash,True,46.5,36,4.89,91.8,6.33,97.6,2.18,5.65,
episode_016,competitive,balanced,random_equation,0,ep016_vendor_000,DoorDash,True,46.5,36,4.89,91.8,6.33,97.6,2.18,5.65,"[0.13441836470303434, 0.19349928273589245, 0.09934667618964803, 0.08894875609952128, 0.4837869202719039]"
episode_016,competitive,balanced,random_equation,1,ep016_vendor_000,DoorDash,True,46.5,36,4.89,91.8,6.33,97.6,2.18,5.65,"[0.357623089643741, 0.21736644236128475, 0.03365695253679262, 0.17346143405307388, 0.2178920814051077]"
episode_016,competitive,balanced,random_equation,2,ep016_vendor_000,DoorDash,True,46.5,36,4.89,91.8,6.33,97.6,2.18,5.65,"[0.6604878199190432, 0.0068092686971960295, 0.09440285219582369, 0.1245430643099907, 0.11375699487794651]"
episode_016,competitive,balanced,random_equation,3,ep016_vendor_002,CityCart002,False,49.71,24,4.4,84.49,7.67,91.2,5.15,3.52,"[0.11703454838755896, 0.5816648849885402, 0.22959958795452326, 0.0013912036642240813, 0.07030977500515352]"
episode_016,competitive,balanced,random_equation,4,ep016_vendor_000,DoorDash,True,46.5,36,4.89,91.8,6.33,97.6,2.18,5.65,"[0.19784202957810662, 0.17185921486868513, 0.5269479688315557, 0.05398004355387349, 0.049370743167779174]"
episode_016,competitive,balanced,random_equation,5,ep016_vendor_000,DoorDash,True,46.5,36,4.89,91.8,6.33,97.6,2.18,5.65,"[0.1605443814672956, 0.05688071648266354, 0.10749883003806457, 0.25093685268044275, 0.4241392193315336]"
episode_016,competitive,balanced,random_equation,6,ep016_vendor_060,SwiftBite060,False,52.78,26,4.78,84.67,7.43,87.64,3.02,10.01,"[0.08271824643414888, 0.5127780527399071, 0.011786548725304354, 0.25185090162204077, 0.14086625047859896]"
episode_016,competitive,balanced,random_equation,7,ep016_vendor_000,DoorDash,True,46.5,36,4.89,91.8,6.33,97.6,2.18,5.65,"[0.2958208579518062, 0.039539492368671623, 0.030366639425520467, 0.06605873658209355, 0.5682142736719082]"
episode_016,competitive,balanced,random_equation,8,ep016_vendor_060,SwiftBite060,False,52.78,26,4.78,84.67,7.43,87.64,3.02,10.01,"[0.01786841254139308, 0.43443852015395107, 0.11928543931002904, 0.38984463597505375, 0.03856299201957312]"
episode_016,competitive,balanced,random_equation,9,ep016_vendor_000,DoorDash,True,46.5,36,4.89,91.8,6.33,97.6,2.18,5.65,"[0.16976305760599694, 0.09987151983514499, 0.2136708202259606, 0.06207477996205275, 0.4546198223708447]"
episode_016,competitive,balanced,random_equation,10,ep016_vendor_000,DoorDash,True,46.5,36,4.89,91.8,6.33,97.6,2.18,5.65,"[0.38005494543040996, 0.20032139087782352, 0.042904777781838335, 0.1278434403176777, 0.24887544559225053]"
episode_016,competitive,balanced,random_equation,11,ep016_vendor_000,DoorDash,True,46.5,36,4.89,91.8,6.33,97.6,2.18,5.65,"[0.1627492646673572, 0.06163142476610777, 0.15640682510753082, 0.4921525058334649, 0.12705997962553922]"
episode_016,competitive,balanced,random_equation,12,ep016_vendor_000,DoorDash,True,46.5,36,4.89,91.8,6.33,97.6,2.18,5.65,"[0.047871937736718974, 0.051246307690448634, 0.006654414588865984, 0.3096265279040697, 0.5846008120798967]"
episode_016,competitive,balanced,random_equation,13,ep016_vendor_000,DoorDash,True,46.5,36,4.89,91.8,6.33,97.6,2.18,5.65,"[0.1570423294524764, 0.2175211021586122, 0.39353868412544474, 0.03627509999519626, 0.19562278426827048]"
episode_016,competitive,balanced,random_equation,14,ep016_vendor_000,DoorDash,True,46.5,36,4.89,91.8,6.33,97.6,2.18,5.65,"[0.31643720827091115, 0.17506380420635834, 0.008059572064216373, 0.35206690552392095, 0.1483725099345933]"
episode_016,competitive,balanced,random_equation,15,ep016_vendor_002,CityCart002,False,49.71,24,4.4,84.49,7.67,91.2,5.15,3.52,"[0.13212995068572542, 0.6209080094288828, 0.12947379223225972, 0.048873754893505685, 0.06861449275962639]"
episode_016,competitive,balanced,random_equation,16,ep016_vendor_000,DoorDash,True,46.5,36,4.89,91.8,6.33,97.6,2.18,5.65,"[0.05080710413976804, 0.13985468617238578, 0.6053887863330831, 0.032052952408562055, 0.17189647094620095]"
episode_016,competitive,balanced,random_equation,17,ep016_vendor_058,SwiftNow058,False,51.82,26,4.82,85.39,6.97,87.74,5.4,9.9,"[0.003966829718948187, 0.5773423842659474, 0.14727092394913502, 0.2623122328444135, 0.009107629221555827]"
episode_016,competitive,balanced,random_equation,18,ep016_vendor_000,DoorDash,True,46.5,36,4.89,91.8,6.33,97.6,2.18,5.65,"[0.0011175327494125204, 0.050507693438109194, 0.21081907339857214, 0.23406399587662366, 0.5034917045372824]"
episode_016,competitive,balanced,random_equation,19,ep016_vendor_060,SwiftBite060,False,52.78,26,4.78,84.67,7.43,87.64,3.02,10.01,"[0.1453161719339933, 0.2849656210995967, 0.038723814398061225, 0.3756222828198445, 0.15537210974850424]"
episode_016,competitive,balanced,random_equation,20,ep016_vendor_033,QuickRunner033,False,57.32,24,4.33,87.34,3.82,90.01,5.97,13.85,"[0.060874856093838074, 0.34448944131909964, 0.4859794531288888, 0.09151682820687149, 0.017139421251301898]"
episode_016,competitive,balanced,random_equation,21,ep016_vendor_000,DoorDash,True,46.5,36,4.89,91.8,6.33,97.6,2.18,5.65,"[0.058935469829360106, 0.23946654640532916, 0.44999954640755285, 0.2186812730869187, 0.0329171642708391]"
episode_016,competitive,balanced,random_equation,22,ep016_vendor_000,DoorDash,True,46.5,36,4.89,91.8,6.33,97.6,2.18,5.65,"[0.18137964886443658, 0.06924468774849836, 0.008876825534727446, 0.5432584119858874, 0.19724042586645024]"
episode_016,competitive,balanced,random_equation,23,ep016_vendor_000,DoorDash,True,46.5,36,4.89,91.8,6.33,97.6,2.18,5.65,"[0.5372589640455063, 0.04013134364814116, 0.366030471672294, 0.051217430148529905, 0.005361790485528642]"
episode_016,competitive,balanced,random_equation,24,ep016_vendor_002,CityCart002,False,49.71,24,4.4,84.49,7.67,91.2,5.15,3.52,"[0.2061732045480588, 0.6673652526877683, 0.05370393451997955, 0.0438907615928127, 0.02886684665138058]"
episode_016,competitive,balanced,random_equation,25,ep016_vendor_000,DoorDash,True,46.5,36,4.89,91.8,6.33,97.6,2.18,5.65,"[0.28990634120621955, 0.029353393779494273, 0.32470614196466396, 0.19120075696191394, 0.1648333660877082]"
episode_016,competitive,balanced,random_equation,26,ep016_vendor_000,DoorDash,True,46.5,36,4.89,91.8,6.33,97.6,2.18,5.65,"[0.5873815349647726, 0.022734141346841326, 0.24237833433053604, 0.101554817615914, 0.04595117174193592]"
episode_016,competitive,balanced,random_equation,27,ep016_vendor_000,DoorDash,True,46.5,36,4.89,91.8,6.33,97.6,2.18,5.65,"[0.0530844483813574, 0.17193152473829648, 0.255884584120427, 0.4810771156494747, 0.038022327110444454]"
episode_016,competitive,balanced,random_equation,28,ep016_vendor_000,DoorDash,True,46.5,36,4.89,91.8,6.33,97.6,2.18,5.65,"[0.03922533315308881, 0.09994398042894559, 0.634422495696342, 0.07397885659242831, 0.1524293341291953]"
episode_016,competitive,balanced,random_equation,29,ep016_vendor_083,PrimeExpress083,False,46.53,28,3.76,76.08,8.75,83.69,2.35,3.45,"[0.6505636475755132, 0.17422968273545408, 0.023992846862034116, 0.06733041825178383, 0.08388340457521487]"
episode_016,competitive,balanced,random_equation,30,ep016_vendor_000,DoorDash,True,46.5,36,4.89,91.8,6.33,97.6,2.18,5.65,"[0.003162717577297205, 0.026918278296779, 0.7682858818408523, 0.09008202958158175, 0.11155109270348972]"
episode_016,competitive,balanced,random_equation,31,ep016_vendor_060,SwiftBite060,False,52.78,26,4.78,84.67,7.43,87.64,3.02,10.01,"[0.03630124470446351, 0.2886903081042311, 0.11539250534700465, 0.13230862200568375, 0.4273073198386169]"
episode_016,competitive,balanced,random_equation,32,ep016_vendor_060,SwiftBite060,False,52.78,26,4.78,84.67,7.43,87.64,3.02,10.01,"[0.05213388843636714, 0.4194039232626774, 0.018248752063000532, 0.20617600421688134, 0.3040374320210736]"
episode_016,competitive,balanced,random_equation,33,ep016_vendor_000,DoorDash,True,46.5,36,4.89,91.8,6.33,97.6,2.18,5.65,"[0.30109826087417435, 0.002963873248322065, 0.07523957566266418, 0.0664771996298908, 0.5542210905849486]"
episode_016,competitive,balanced,random_equation,34,ep016_vendor_000,DoorDash,True,46.5,36,4.89,91.8,6.33,97.6,2.18,5.65,"[0.39591070108637727, 0.1268804173641951, 0.1525004938019258, 0.22181204560958886, 0.10289634213791295]"
episode_016,competitive,balanced,random_equation,35,ep016_vendor_000,DoorDash,True,46.5,36,4.89,91.8,6.33,97.6,2.18,5.65,"[0.2759398183452685, 0.17289566508238133, 0.28087525757770104, 0.13533300980729898, 0.1349562491873503]"
episode_016,competitive,balanced,random_equation,36,ep016_vendor_000,DoorDash,True,46.5,36,4.89,91.8,6.33,97.6,2.18,5.65,"[0.19235011266348623, 0.3459924073794357, 0.1643644355274677, 0.06966403578836809, 0.22762900864124225]"
episode_016,competitive,balanced,random_equation,37,ep016_vendor_000,DoorDash,True,46.5,36,4.89,91.8,6.33,97.6,2.18,5.65,"[0.18915642056767573, 0.08139230055400064, 0.36839496472549227, 0.10807574487446388, 0.2529805692783676]"
episode_016,competitive,balanced,random_equation,38,ep016_vendor_000,DoorDash,True,46.5,36,4.89,91.8,6.33,97.6,2.18,5.65,"[0.11517805503233935, 0.17650742399297029, 0.13925672120142893, 0.23438321786764602, 0.3346745819056153]"
episode_016,competitive,balanced,random_equation,39,ep016_vendor_060,SwiftBite060,False,52.78,26,4.78,84.67,7.43,87.64,3.02,10.01,"[0.04457221029942008, 0.28639775662916117, 0.3679817105263684, 0.25836895676131927, 0.042679365783731084]"
episode_016,competitive,balanced,random_equation,40,ep016_vendor_000,DoorDash,True,46.5,36,4.89,91.8,6.33,97.6,2.18,5.65,"[0.5468795211700992, 0.24708130177186013, 0.1528314796175231, 0.049827325285315235, 0.0033803721552023622]"
episode_016,competitive,balanced,random_equation,41,ep016_vendor_083,PrimeExpress083,False,46.53,28,3.76,76.08,8.75,83.69,2.35,3.45,"[0.26876688161861156, 0.34095683232013585, 0.001025971493045115, 0.14386101957999325, 0.2453892949882142]"
episode_016,competitive,balanced,random_equation,42,ep016_vendor_000,DoorDash,True,46.5,36,4.89,91.8,6.33,97.6,2.18,5.65,"[0.42769733255550746, 0.07065157407182508, 0.050805546417489245, 0.19860956085033474, 0.2522359861048434]"
